ratio_thresh,ransac_reproj,nOctaveLayers,contrastThreshold,edgeThreshold,sigma,avg_pixel_offset,avg_inliers,valid_images
0.825,20,40,0.025,30,2.0,58.119953,36.23326133909287,463
0.825,20,40,0.025,30,2.5,58.119953,36.23326133909287,463
0.825,20,40,0.03,1,1.0,58.119953,36.23326133909287,463
0.825,20,40,0.025,30,3.0,58.119953,36.23326133909287,463
0.825,20,40,0.03,1,1.5,58.119953,36.23326133909287,463
0.825,20,40,0.03,1,2.0,58.119953,36.23326133909287,463
0.825,20,40,0.03,1,2.5,58.119953,36.23326133909287,463
0.825,20,40,0.03,1,3.0,58.119953,36.23326133909287,463
0.825,20,40,0.03,5,1.0,58.119953,36.23326133909287,463
0.825,20,40,0.03,5,1.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,5,2.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,5,2.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,10,1.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,5,3.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,10,1.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,10,2.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,10,2.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,10,3.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,20,1.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,20,1.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,20,2.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,20,3.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,20,2.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,30,1.0,47.57996,36.48484848484848,462
0.825,20,40,0.03,30,1.5,47.57996,36.48484848484848,462
0.825,20,40,0.03,30,2.0,51.59909,36.44492440604752,463
0.825,20,40,0.03,30,3.0,51.59909,36.44492440604752,463
0.825,20,40,0.03,30,2.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,1,1.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,1,1.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,1,2.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,1,3.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,1,2.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,5,1.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,5,1.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,5,2.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,5,2.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,10,1.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,5,3.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,10,1.5,51.59909,36.44492440604752,463
0.825,20,40,0.035,10,2.0,51.59909,36.44492440604752,463
0.825,20,40,0.035,10,2.5,48.163498,36.47629310344828,464
0.825,20,40,0.035,10,3.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,20,1.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,20,1.5,48.163498,36.47629310344828,464
0.825,20,40,0.035,20,2.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,20,2.5,48.163498,36.47629310344828,464
0.825,20,40,0.035,20,3.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,30,1.5,48.163498,36.47629310344828,464
0.825,20,40,0.035,30,1.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,30,2.0,48.163498,36.47629310344828,464
0.825,20,40,0.04,1,1.0,48.163498,36.47629310344828,464
0.825,20,40,0.035,30,2.5,48.163498,36.47629310344828,464
0.825,20,40,0.035,30,3.0,48.163498,36.47629310344828,464
0.825,20,40,0.04,1,1.5,48.163498,36.47629310344828,464
0.825,20,40,0.04,1,2.0,48.163498,36.47629310344828,464
0.825,20,40,0.04,1,2.5,48.163498,36.47629310344828,464
0.825,20,40,0.04,5,1.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,1,3.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,5,2.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,5,1.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,5,2.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,5,3.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,10,1.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,10,1.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,10,2.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,10,2.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,10,3.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,20,1.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,20,2.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,20,1.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,20,2.5,52.38617,36.91341991341992,462
0.825,20,40,0.04,20,3.0,52.38617,36.91341991341992,462
0.825,20,40,0.04,30,1.5,77.52722,36.95238095238095,462
0.825,20,40,0.04,30,1.0,77.52722,36.95238095238095,462
0.825,20,40,0.04,30,2.5,77.52722,36.95238095238095,462
0.825,20,40,0.04,30,2.0,77.52722,36.95238095238095,462
0.825,20,40,0.04,30,3.0,77.52722,36.95238095238095,462
0.825,20,50,0.02,1,1.0,63.73295,36.585313174946,463
0.825,20,50,0.02,1,1.5,63.73295,36.585313174946,463
0.825,20,50,0.02,1,2.0,63.73295,36.585313174946,463
0.825,20,50,0.02,1,2.5,63.73295,36.585313174946,463
0.825,20,50,0.02,1,3.0,63.73295,36.585313174946,463
0.825,20,50,0.02,5,1.0,63.73295,36.585313174946,463
0.825,20,50,0.02,5,1.5,63.73295,36.585313174946,463
0.825,20,50,0.02,5,2.0,63.73295,36.585313174946,463
0.825,20,50,0.02,5,2.5,63.73295,36.585313174946,463
0.825,20,50,0.02,10,1.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,5,3.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,10,1.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,10,2.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,10,2.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,20,1.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,10,3.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,20,1.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,20,2.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,20,2.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,20,3.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,30,1.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,30,1.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,30,2.0,51.30453,36.66522678185745,463
0.825,20,50,0.02,30,2.5,51.30453,36.66522678185745,463
0.825,20,50,0.02,30,3.0,51.30453,36.66522678185745,463
0.825,20,50,0.025,1,1.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,1,1.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,1,2.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,1,2.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,1,3.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,5,1.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,5,1.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,5,2.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,5,2.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,5,3.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,10,1.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,10,1.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,10,2.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,10,3.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,10,2.5,59.027622,36.4676724137931,464
0.825,20,50,0.025,20,1.0,59.027622,36.4676724137931,464
0.825,20,50,0.025,20,2.0,56.674793,36.85064935064935,462
0.825,20,50,0.025,20,1.5,56.674793,36.85064935064935,462
0.825,20,50,0.025,20,2.5,56.674793,36.85064935064935,462
0.825,20,50,0.025,20,3.0,56.674793,36.85064935064935,462
0.825,20,50,0.025,30,1.0,56.674793,36.85064935064935,462
0.825,20,50,0.025,30,1.5,56.674793,36.85064935064935,462
0.825,20,50,0.025,30,2.0,56.674793,36.85064935064935,462
0.825,20,50,0.025,30,2.5,56.674793,36.85064935064935,462
0.825,20,50,0.025,30,3.0,56.674793,36.85064935064935,462
0.825,20,50,0.03,1,1.0,56.674793,36.85064935064935,462
0.825,20,50,0.03,1,1.5,56.674793,36.85064935064935,462
0.825,20,50,0.03,1,2.0,56.674793,36.85064935064935,462
0.825,20,50,0.03,1,2.5,56.674793,36.85064935064935,462
0.825,20,50,0.03,1,3.0,56.674793,36.85064935064935,462
0.825,20,50,0.03,5,1.0,56.674793,36.85064935064935,462
0.825,20,50,0.03,5,1.5,56.674793,36.85064935064935,462
0.825,20,50,0.03,5,2.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,5,2.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,5,3.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,10,1.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,10,1.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,10,2.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,10,2.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,10,3.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,20,1.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,20,1.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,20,2.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,20,2.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,20,3.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,30,1.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,30,1.5,73.65781,36.407725321888414,466
0.825,20,50,0.03,30,2.0,73.65781,36.407725321888414,466
0.825,20,50,0.03,30,2.5,55.174747,36.519396551724135,464
0.825,20,50,0.03,30,3.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,1,1.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,1,1.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,1,2.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,1,2.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,1,3.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,5,1.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,5,1.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,5,2.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,5,2.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,5,3.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,10,1.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,10,1.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,10,2.0,55.174747,36.519396551724135,464
0.825,20,50,0.035,10,3.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,10,2.5,55.174747,36.519396551724135,464
0.825,20,50,0.035,20,1.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,20,1.5,39.68404,36.22678185745141,463
0.825,20,50,0.035,20,2.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,20,2.5,39.68404,36.22678185745141,463
0.825,20,50,0.035,20,3.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,30,1.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,30,1.5,39.68404,36.22678185745141,463
0.825,20,50,0.035,30,2.5,39.68404,36.22678185745141,463
0.825,20,50,0.035,30,2.0,39.68404,36.22678185745141,463
0.825,20,50,0.035,30,3.0,39.68404,36.22678185745141,463
0.825,20,50,0.04,1,1.0,39.68404,36.22678185745141,463
0.825,20,50,0.04,1,1.5,39.68404,36.22678185745141,463
0.825,20,50,0.04,1,2.0,39.68404,36.22678185745141,463
0.825,20,50,0.04,1,2.5,39.68404,36.22678185745141,463
0.825,20,50,0.04,1,3.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,5,1.0,39.68404,36.22678185745141,463
0.825,20,50,0.04,5,1.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,5,2.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,5,2.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,5,3.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,10,1.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,10,1.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,10,2.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,10,2.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,10,3.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,20,1.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,20,1.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,20,2.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,20,2.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,20,3.0,54.13899,36.77753779697624,463
0.825,20,50,0.04,30,1.0,57.876457,36.67025862068966,464
0.825,20,50,0.04,30,1.5,54.13899,36.77753779697624,463
0.825,20,50,0.04,30,2.0,57.876457,36.67025862068966,464
0.825,20,50,0.04,30,2.5,57.876457,36.67025862068966,464
0.825,20,50,0.04,30,3.0,57.876457,36.67025862068966,464
0.825,30,10,0.02,1,1.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,1,1.5,70.55519,37.734341252699785,463
0.825,30,10,0.02,1,2.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,1,2.5,70.55519,37.734341252699785,463
0.825,30,10,0.02,1,3.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,5,1.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,5,1.5,70.55519,37.734341252699785,463
0.825,30,10,0.02,5,2.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,5,2.5,70.55519,37.734341252699785,463
0.825,30,10,0.02,5,3.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,10,1.5,49.14363,37.64086021505376,465
0.825,30,10,0.02,10,1.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,10,2.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,10,3.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,10,2.5,70.55519,37.734341252699785,463
0.825,30,10,0.02,20,1.0,70.55519,37.734341252699785,463
0.825,30,10,0.02,20,2.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,20,1.5,49.14363,37.64086021505376,465
0.825,30,10,0.02,20,2.5,49.14363,37.64086021505376,465
0.825,30,10,0.02,20,3.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,30,1.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,30,1.5,49.14363,37.64086021505376,465
0.825,30,10,0.02,30,2.0,49.14363,37.64086021505376,465
0.825,30,10,0.02,30,2.5,49.14363,37.64086021505376,465
0.825,30,10,0.02,30,3.0,49.14363,37.64086021505376,465
0.825,30,10,0.025,1,1.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,1,2.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,1,1.0,49.14363,37.64086021505376,465
0.825,30,10,0.025,1,2.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,1,3.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,5,1.5,49.14363,37.64086021505376,465
0.825,30,10,0.025,5,1.0,49.14363,37.64086021505376,465
0.825,30,10,0.025,5,2.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,5,2.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,5,3.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,10,1.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,10,1.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,10,2.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,10,2.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,10,3.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,20,1.0,76.36823,37.68318965517241,464
0.825,30,10,0.025,20,1.5,95.2733,37.88095238095238,462
0.825,30,10,0.025,20,2.0,95.2733,37.88095238095238,462
0.825,30,10,0.025,20,2.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,20,3.0,95.2733,37.88095238095238,462
0.825,30,10,0.025,30,1.0,95.2733,37.88095238095238,462
0.825,30,10,0.025,30,1.5,76.36823,37.68318965517241,464
0.825,30,10,0.025,30,2.5,95.2733,37.88095238095238,462
0.825,30,10,0.025,30,3.0,95.2733,37.88095238095238,462
0.825,30,10,0.025,30,2.0,76.36823,37.68318965517241,464
0.825,30,10,0.03,1,1.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,1,1.5,95.2733,37.88095238095238,462
0.825,30,10,0.03,1,2.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,1,2.5,95.2733,37.88095238095238,462
0.825,30,10,0.03,1,3.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,5,1.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,5,1.5,95.2733,37.88095238095238,462
0.825,30,10,0.03,5,2.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,5,2.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,5,3.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,10,1.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,10,1.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,10,2.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,10,3.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,10,2.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,20,1.0,95.2733,37.88095238095238,462
0.825,30,10,0.03,20,1.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,20,2.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,20,2.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,20,3.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,30,1.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,30,1.5,69.13457,37.752155172413794,464
0.825,30,10,0.03,30,2.0,69.13457,37.752155172413794,464
0.825,30,10,0.03,30,2.5,59.266045,37.69612068965517,464
0.825,30,10,0.03,30,3.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,1,1.5,59.266045,37.69612068965517,464
0.825,30,10,0.035,1,1.0,69.13457,37.752155172413794,464
0.825,30,10,0.035,1,2.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,1,2.5,69.13457,37.752155172413794,464
0.825,30,10,0.035,1,3.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,5,1.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,5,2.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,5,1.5,69.13457,37.752155172413794,464
0.825,30,10,0.035,5,2.5,59.266045,37.69612068965517,464
0.825,30,10,0.035,5,3.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,10,1.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,10,1.5,59.266045,37.69612068965517,464
0.825,30,10,0.035,10,2.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,10,3.0,70.417984,37.51077586206897,464
0.825,30,10,0.035,10,2.5,59.266045,37.69612068965517,464
0.825,30,10,0.035,20,1.0,70.417984,37.51077586206897,464
0.825,30,10,0.035,20,1.5,70.417984,37.51077586206897,464
0.825,30,10,0.035,20,2.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,20,2.5,70.417984,37.51077586206897,464
0.825,30,10,0.035,30,1.0,70.417984,37.51077586206897,464
0.825,30,10,0.035,20,3.0,59.266045,37.69612068965517,464
0.825,30,10,0.035,30,1.5,70.417984,37.51077586206897,464
0.825,30,10,0.035,30,2.0,70.417984,37.51077586206897,464
0.825,30,10,0.035,30,2.5,59.266045,37.69612068965517,464
0.825,30,10,0.035,30,3.0,70.417984,37.51077586206897,464
0.825,30,10,0.04,1,1.0,70.417984,37.51077586206897,464
0.825,30,10,0.04,1,1.5,70.417984,37.51077586206897,464
0.825,30,10,0.04,1,2.0,70.417984,37.51077586206897,464
0.825,30,10,0.04,1,3.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,1,2.5,70.417984,37.51077586206897,464
0.825,30,10,0.04,5,1.0,70.417984,37.51077586206897,464
0.825,30,10,0.04,5,1.5,110.937614,37.810752688172045,465
0.825,30,10,0.04,5,2.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,5,3.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,5,2.5,70.417984,37.51077586206897,464
0.825,30,10,0.04,10,1.5,70.417984,37.51077586206897,464
0.825,30,10,0.04,10,1.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,10,2.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,10,2.5,110.937614,37.810752688172045,465
0.825,30,10,0.04,10,3.0,70.417984,37.51077586206897,464
0.825,30,10,0.04,20,1.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,20,1.5,110.937614,37.810752688172045,465
0.825,30,10,0.04,20,2.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,20,2.5,110.937614,37.810752688172045,465
0.825,30,10,0.04,20,3.0,57.61498,37.7505376344086,465
0.825,30,10,0.04,30,1.0,110.937614,37.810752688172045,465
0.825,30,10,0.04,30,1.5,110.937614,37.810752688172045,465
0.825,30,10,0.04,30,2.0,57.61498,37.7505376344086,465
0.825,30,10,0.04,30,2.5,57.61498,37.7505376344086,465
0.825,30,10,0.04,30,3.0,57.61498,37.7505376344086,465
0.825,30,20,0.02,1,1.0,140.42776,37.51724137931034,464
0.825,30,20,0.02,1,1.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,1,2.0,140.42776,37.51724137931034,464
0.825,30,20,0.02,1,2.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,1,3.0,140.42776,37.51724137931034,464
0.825,30,20,0.02,5,1.0,63.187866,37.90280777537797,463
0.825,30,20,0.02,5,1.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,5,2.0,63.187866,37.90280777537797,463
0.825,30,20,0.02,5,2.5,57.5079,37.547413793103445,464
0.825,30,20,0.02,5,3.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,10,1.0,63.187866,37.90280777537797,463
0.825,30,20,0.02,10,1.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,10,2.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,10,2.5,57.5079,37.547413793103445,464
0.825,30,20,0.02,10,3.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,20,1.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,20,2.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,20,2.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,20,1.5,63.187866,37.90280777537797,463
0.825,30,20,0.02,20,3.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,30,1.0,63.187866,37.90280777537797,463
0.825,30,20,0.02,30,1.5,57.5079,37.547413793103445,464
0.825,30,20,0.02,30,2.0,57.5079,37.547413793103445,464
0.825,30,20,0.02,30,2.5,57.5079,37.547413793103445,464
0.825,30,20,0.02,30,3.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,1,1.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,1,1.5,57.5079,37.547413793103445,464
0.825,30,20,0.025,1,2.5,64.22196,37.62017167381974,466
0.825,30,20,0.025,1,3.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,1,2.0,57.5079,37.547413793103445,464
0.825,30,20,0.025,5,1.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,5,1.5,64.22196,37.62017167381974,466
0.825,30,20,0.025,5,2.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,5,2.5,57.5079,37.547413793103445,464
0.825,30,20,0.025,5,3.0,57.5079,37.547413793103445,464
0.825,30,20,0.025,10,1.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,10,2.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,10,1.5,57.5079,37.547413793103445,464
0.825,30,20,0.025,10,2.5,64.22196,37.62017167381974,466
0.825,30,20,0.025,10,3.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,20,1.0,65.65499,37.92688172043011,465
0.825,30,20,0.025,20,1.5,65.65499,37.92688172043011,465
0.825,30,20,0.025,20,2.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,20,2.5,65.65499,37.92688172043011,465
0.825,30,20,0.025,20,3.0,65.65499,37.92688172043011,465
0.825,30,20,0.025,30,1.0,64.22196,37.62017167381974,466
0.825,30,20,0.025,30,1.5,65.65499,37.92688172043011,465
0.825,30,20,0.025,30,2.5,65.65499,37.92688172043011,465
0.825,30,20,0.025,30,2.0,65.65499,37.92688172043011,465
0.825,30,20,0.025,30,3.0,64.22196,37.62017167381974,466
0.825,30,20,0.03,1,1.5,65.65499,37.92688172043011,465
0.825,30,20,0.03,1,2.0,65.65499,37.92688172043011,465
0.825,30,20,0.03,1,1.0,64.22196,37.62017167381974,466
0.825,30,20,0.03,1,2.5,64.22196,37.62017167381974,466
0.825,30,20,0.03,1,3.0,65.65499,37.92688172043011,465
0.825,30,20,0.03,5,1.0,65.65499,37.92688172043011,465
0.825,30,20,0.03,5,1.5,59.359085,37.935344827586206,464
